Country_code,Country_name,Series_code,Series_name,Year,Value
QAT,Qatar,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
ROM,Romania,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,8.74051351158078
RUS,Russian Federation,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,17.2667101818753
RWA,Rwanda,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SAS,South Asia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,11.7154012323045
SAU,Saudi Arabia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,39.8615490749925
SDN,Sudan,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,11.4002378457812
SEN,Senegal,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,21.1035025393586
SGP,Singapore,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,99.3473109859297
SID,Small island developing states,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SLB,Solomon Islands,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SLE,Sierra Leone,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SLV,El Salvador,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,20.6293623481542
SMR,San Marino,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SOM,Somalia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,16.5408334630869
SRB,Serbia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,14.8931469294538
SSA,Sub-Saharan Africa,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,12.3421406219628
STP,Sao Tome and Principe,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SUR,Suriname,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SVK,Slovak Republic,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SVN,Slovenia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SWE,Sweden,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,13.467247725066
SWZ,Swaziland,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SXM,Sint Maarten (Dutch part),EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SYC,Seychelles,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
SYR,Syrian Arab Republic,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,31.9075405226525
TCA,Turks and Caicos Islands,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TCD,Chad,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TGO,Togo,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,20.8661434253457
THA,Thailand,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,10.0719196904775
TJK,Tajikistan,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TKM,Turkmenistan,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TMP,Timor-Leste,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TON,Tonga,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TTO,Trinidad and Tobago,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TUN,Tunisia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TUR,Turkey,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,26.9069646096759
TUV,Tuvalu,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
TZA,Tanzania,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,6.0774933386912
UGA,Uganda,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,4.50142239766042
UKR,Ukraine,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,12.5299280218922
UMC,Upper middle income,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,18.5206078171631
URY,Uruguay,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,48.7055375103098
USA,United States,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,42.9163911983945
UZB,Uzbekistan,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,8.73211885245902
VCT,St. Vincent and the Grenadines,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
VEN,"Venezuela, RB",EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,32.2322998282147
VIR,Virgin Islands (U.S.),EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
VNM,Vietnam,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,9.64616099649202
VUT,Vanuatu,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
WBG,West Bank and Gaza,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
WLD,World,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,18.2051452409908
WSM,Samoa,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,
YEM,"Yemen, Rep.",EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,7.50203939984522
ZAF,South Africa,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,29.5833834037873
ZAR,"Congo, Dem. Rep.",EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,14.9087470342172
ZMB,Zambia,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,10.4220916500211
ZWE,Zimbabwe,EN.URB.MCTY.TL.ZS,Population in urban agglomerations >1million (%),1999,10.9104816708042
ABW,Aruba,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ADO,Andorra,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
AFG,Afghanistan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
AGO,Angola,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ALB,Albania,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ARE,United Arab Emirates,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ARG,Argentina,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ARM,Armenia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ASM,American Samoa,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ATG,Antigua and Barbuda,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
AUS,Australia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
AUT,Austria,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
AZE,Azerbaijan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BDI,Burundi,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BEL,Belgium,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BEN,Benin,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BFA,Burkina Faso,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BGD,Bangladesh,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BGR,Bulgaria,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BHR,Bahrain,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BHS,"Bahamas, The",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BIH,Bosnia and Herzegovina,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BLR,Belarus,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BLZ,Belize,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BMU,Bermuda,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BOL,Bolivia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BRA,Brazil,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BRB,Barbados,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BRN,Brunei Darussalam,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BTN,Bhutan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
BWA,Botswana,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CAF,Central African Republic,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CAN,Canada,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CHE,Switzerland,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CHI,Channel Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CHL,Chile,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CHN,China,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CIV,Cote d'Ivoire,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CMR,Cameroon,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
COG,"Congo, Rep.",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
COK,Cook Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
COL,Colombia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
COM,Comoros,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,0.833333333333333
CPV,Cape Verde,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CRI,Costa Rica,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CUB,Cuba,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CUW,Curacao,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CYM,Cayman Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CYP,Cyprus,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
CZE,Czech Republic,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DEU,Germany,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DJI,Djibouti,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DMA,Dominica,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DNK,Denmark,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DOM,Dominican Republic,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
DZA,Algeria,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
EAP,East Asia & Pacific,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ECA,Europe & Central Asia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ECU,Ecuador,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
EGY,"Egypt, Arab Rep.",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
EMU,Euro area,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ERI,Eritrea,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ESP,Spain,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
EST,Estonia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ETH,Ethiopia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
FIN,Finland,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
FJI,Fiji,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
FRA,France,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
FRO,Faeroe Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
FSM,"Micronesia, Fed. Sts.",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GAB,Gabon,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GBR,United Kingdom,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GEO,Georgia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GHA,Ghana,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GIB,Gibraltar,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GIN,Guinea,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GMB,"Gambia, The",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GNB,Guinea-Bissau,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GNQ,Equatorial Guinea,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GRC,Greece,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GRD,Grenada,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GRL,Greenland,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GTM,Guatemala,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GUM,Guam,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
GUY,Guyana,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HIC,High income,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HKG,"Hong Kong SAR, China",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HND,Honduras,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HRV,Croatia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HTI,Haiti,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
HUN,Hungary,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IDN,Indonesia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IMY,Isle of Man,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IND,India,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IRL,Ireland,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IRN,"Iran, Islamic Rep.",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
IRQ,Iraq,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ISL,Iceland,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ISR,Israel,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
ITA,Italy,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
JAM,Jamaica,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
JOR,Jordan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
JPN,Japan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KAZ,Kazakhstan,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KEN,Kenya,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KGZ,Kyrgyz Republic,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KHM,Cambodia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KIR,Kiribati,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KNA,St. Kitts and Nevis,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KOR,"Korea, Rep.",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KSV,Kosovo,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
KWT,Kuwait,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LAC,Latin America & Caribbean,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LAO,Lao PDR,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LBN,Lebanon,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LBR,Liberia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LBY,Libya,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LCA,St. Lucia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LIC,Low income,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LIE,Liechtenstein,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LKA,Sri Lanka,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LMC,Lower middle income,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LMY,Low & middle income,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LSO,Lesotho,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LTU,Lithuania,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LUX,Luxembourg,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
LVA,Latvia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MAC,"Macao SAR, China",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MAF,St. Martin (French part),ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MAR,Morocco,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MCO,Monaco,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MDA,Moldova,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MDG,Madagascar,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MDV,Maldives,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MEX,Mexico,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MHL,Marshall Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MIC,Middle income,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MKD,"Macedonia, FYR",ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MLI,Mali,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MLT,Malta,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MMR,Myanmar,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MNA,Middle East & North Africa,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MNE,Montenegro,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MNG,Mongolia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MNP,Northern Mariana Islands,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MOZ,Mozambique,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MRT,Mauritania,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MUS,Mauritius,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MWI,Malawi,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MYS,Malaysia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
MYT,Mayotte,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
NAM,Namibia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
NCL,New Caledonia,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
NER,Niger,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
NGA,Nigeria,ER.H2O.FWTL.ZS,Annual freshwater withdrawals (% of internal resources),1999,
